,Country,Product,Flow,Date,value
3432,Germany,Natural gas,Total energy supply (PJ),2018,3079.475785
3433,Germany,Nuclear,Total energy supply (PJ),2018,829.1454565
3434,Germany,Renewables and waste,Total energy supply (PJ),2018,1957.318077
3435,Germany,Electricity,Total energy supply (PJ),2018,-175.4495999
3436,Germany,Heat,Total energy supply (PJ),2018,0
3437,Germany,Total,Total energy supply (PJ),2018,12709.25163
3438,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2018,191.0884409
3439,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,1256.024877
3440,Greece,Oil products,Total energy supply (PJ),2018,-822.377038
3441,Greece,Natural gas,Total energy supply (PJ),2018,172.3803866
3442,Greece,Nuclear,Total energy supply (PJ),2018,0
3443,Greece,Renewables and waste,Total energy supply (PJ),2018,119.1665857
3444,Greece,Electricity,Total energy supply (PJ),2018,22.60079857
3445,Greece,Heat,Total energy supply (PJ),2018,0
3446,Greece,Total,Total energy supply (PJ),2018,938.8840427
3447,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2018,88.66054347
3448,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,314.0721991
3449,Hungary,Oil products,Total energy supply (PJ),2018,11.91219962
3450,Hungary,Natural gas,Total energy supply (PJ),2018,346.4072993
3451,Hungary,Nuclear,Total energy supply (PJ),2018,172.2527269
3452,Hungary,Renewables and waste,Total energy supply (PJ),2018,128.0547057
3453,Hungary,Electricity,Total energy supply (PJ),2018,51.65279862
3454,Hungary,Heat,Total energy supply (PJ),2018,0
3455,Hungary,Total,Total energy supply (PJ),2018,1113.012477
3456,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2018,62.8312113
3457,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,129.7782731
3458,Ireland,Oil products,Total energy supply (PJ),2018,133.9206302
3459,Ireland,Natural gas,Total energy supply (PJ),2018,187.8869163
3460,Ireland,Nuclear,Total energy supply (PJ),2018,0
3461,Ireland,Renewables and waste,Total energy supply (PJ),2018,65.82211469
3462,Ireland,Electricity,Total energy supply (PJ),2018,-0.0998300592
3463,Ireland,Heat,Total energy supply (PJ),2018,0
3464,Ireland,Total,Total energy supply (PJ),2018,580.139324
3465,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2018,358.0900288
3466,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,2901.942892
3467,Italy,Oil products,Total energy supply (PJ),2018,-770.2803297
3468,Italy,Natural gas,Total energy supply (PJ),2018,2491.706956
3469,Italy,Nuclear,Total energy supply (PJ),2018,0
3470,Italy,Renewables and waste,Total energy supply (PJ),2018,1164.706951
3471,Italy,Electricity,Total energy supply (PJ),2018,158.0356394
3472,Italy,Heat,Total energy supply (PJ),2018,0
3473,Italy,Total,Total energy supply (PJ),2018,6304.202137
3474,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2018,2.010484613
3475,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,0.0081056448
3476,Latvia,Oil products,Total energy supply (PJ),2018,59.86581809
3477,Latvia,Natural gas,Total energy supply (PJ),2018,48.9455007
3478,Latvia,Nuclear,Total energy supply (PJ),2018,0
3479,Latvia,Renewables and waste,Total energy supply (PJ),2018,79.82876938
3480,Latvia,Electricity,Total energy supply (PJ),2018,3.27197164
3481,Latvia,Heat,Total energy supply (PJ),2018,0
3482,Latvia,Total,Total energy supply (PJ),2018,193.9306501
3483,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2018,8.790190787
3484,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,418.5660227
3485,Lithuania,Oil products,Total energy supply (PJ),2018,-294.6162819
3486,Lithuania,Natural gas,Total energy supply (PJ),2018,74.34540116
3487,Lithuania,Nuclear,Total energy supply (PJ),2018,0
3488,Lithuania,Renewables and waste,Total energy supply (PJ),2018,66.97624797
3489,Lithuania,Electricity,Total energy supply (PJ),2018,34.67699934
3490,Lithuania,Heat,Total energy supply (PJ),2018,11.27200022
3491,Lithuania,Total,Total energy supply (PJ),2018,320.0105887
3492,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2018,1.763928148
3493,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,0
3494,Luxembourg,Oil products,Total energy supply (PJ),2018,96.88932206
3495,Luxembourg,Natural gas,Total energy supply (PJ),2018,28.62227946
3496,Luxembourg,Nuclear,Total energy supply (PJ),2018,0
3497,Luxembourg,Renewables and waste,Total energy supply (PJ),2018,13.88957921
3498,Luxembourg,Electricity,Total energy supply (PJ),2018,22.18080811
3499,Luxembourg,Heat,Total energy supply (PJ),2018,0
3500,Luxembourg,Total,Total energy supply (PJ),2018,163.345917
3501,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2018,346.0328905
3502,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,2645.335544
3503,Netherlands,Oil products,Total energy supply (PJ),2018,-1515.521021
3504,Netherlands,Natural gas,Total energy supply (PJ),2018,1286.819101
3505,Netherlands,Nuclear,Total energy supply (PJ),2018,38.34294467
3506,Netherlands,Renewables and waste,Total energy supply (PJ),2018,222.9014346
3507,Netherlands,Electricity,Total energy supply (PJ),2018,28.69173009
3508,Netherlands,Heat,Total energy supply (PJ),2018,8.04651881
3509,Netherlands,Total,Total energy supply (PJ),2018,3060.649135
3510,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2018,2067.674944
3511,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,1170.939509
3512,Poland,Oil products,Total energy supply (PJ),2018,73.60846993
3513,Poland,Natural gas,Total energy supply (PJ),2018,675.0839444
3514,Poland,Nuclear,Total energy supply (PJ),2018,0
3515,Poland,Renewables and waste,Total energy supply (PJ),2018,418.0585993
3516,Poland,Electricity,Total energy supply (PJ),2018,20.50020984
3517,Poland,Heat,Total energy supply (PJ),2018,0.4607824608
3518,Poland,Total,Total energy supply (PJ),2018,4426.326464
3519,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2018,112.8921509
3520,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,581.0351736
3521,Portugal,Oil products,Total energy supply (PJ),2018,-209.3444464
3522,Portugal,Natural gas,Total energy supply (PJ),2018,210.2813015
3523,Portugal,Nuclear,Total energy supply (PJ),2018,0
3524,Portugal,Renewables and waste,Total energy supply (PJ),2018,236.1418379
3525,Portugal,Electricity,Total energy supply (PJ),2018,-9.565083731
3526,Portugal,Heat,Total energy supply (PJ),2018,0
3527,Portugal,Total,Total energy supply (PJ),2018,921.4409421
3528,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2018,139.7697698
3529,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,235.7039447
3530,Slovak Republic,Oil products,Total energy supply (PJ),2018,-72.34579804
3531,Slovak Republic,Natural gas,Total energy supply (PJ),2018,170.6984988
3532,Slovak Republic,Nuclear,Total energy supply (PJ),2018,163.8406376
3533,Slovak Republic,Renewables and waste,Total energy supply (PJ),2018,73.90367283
3534,Slovak Republic,Electricity,Total energy supply (PJ),2018,13.25519946
3535,Slovak Republic,Heat,Total energy supply (PJ),2018,0.0990010728
3536,Slovak Republic,Total,Total energy supply (PJ),2018,724.9249304
3537,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2018,47.41661113
3538,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,0
3539,Slovenia,Oil products,Total energy supply (PJ),2018,101.4116564
3540,Slovenia,Natural gas,Total energy supply (PJ),2018,30.34218759
3541,Slovenia,Nuclear,Total energy supply (PJ),2018,63.01569846
3542,Slovenia,Renewables and waste,Total energy supply (PJ),2018,48.97845081
3543,Slovenia,Electricity,Total energy supply (PJ),2018,-1.807784878
3544,Slovenia,Heat,Total energy supply (PJ),2018,0
3545,Slovenia,Total,Total energy supply (PJ),2018,289.3568195
3546,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2018,471.4214587
3547,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,2859.038902
3548,Spain,Oil products,Total energy supply (PJ),2018,-643.1332008
3549,Spain,Natural gas,Total energy supply (PJ),2018,1133.825399
3550,Spain,Nuclear,Total energy supply (PJ),2018,608.356363
3551,Spain,Renewables and waste,Total energy supply (PJ),2018,764.9318309
3552,Spain,Electricity,Total energy supply (PJ),2018,39.96720117
3553,Spain,Heat,Total energy supply (PJ),2018,0
3554,Spain,Total,Total energy supply (PJ),2018,5234.407958
3555,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2018,92.15339811
3556,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,849.0697804
3557,Sweden,Oil products,Total energy supply (PJ),2018,-392.4723444
3558,Sweden,Natural gas,Total energy supply (PJ),2018,41.89410051
3559,Sweden,Nuclear,Total energy supply (PJ),2018,747.8072746
3560,Sweden,Renewables and waste,Total energy supply (PJ),2018,830.9625277
3561,Sweden,Electricity,Total energy supply (PJ),2018,-62.0027985
3562,Sweden,Heat,Total energy supply (PJ),2018,9.273967153
3563,Sweden,Total,Total energy supply (PJ),2018,2116.68591
3564,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2019,117.4920499
3565,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,401.8230849
3566,Austria,Oil products,Total energy supply (PJ),2019,99.91742934
3567,Austria,Natural gas,Total energy supply (PJ),2019,321.4034492
3568,Austria,Nuclear,Total energy supply (PJ),2019,0
3569,Austria,Renewables and waste,Total energy supply (PJ),2019,445.6642986
3570,Austria,Electricity,Total energy supply (PJ),2019,11.26289812
3571,Austria,Heat,Total energy supply (PJ),2019,0.3581011908
3572,Austria,Total,Total energy supply (PJ),2019,1397.921299
3573,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2019,129.753123
3574,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,1411.023374
3575,Belgium,Oil products,Total energy supply (PJ),2019,-563.903102
3576,Belgium,Natural gas,Total energy supply (PJ),2019,636.416192
3577,Belgium,Nuclear,Total energy supply (PJ),2019,474.802911
3578,Belgium,Renewables and waste,Total energy supply (PJ),2019,206.3845463
3579,Belgium,Electricity,Total energy supply (PJ),2019,-6.676560169
3580,Belgium,Heat,Total energy supply (PJ),2019,9.900999068
3581,Belgium,Total,Total energy supply (PJ),2019,2297.701483
3582,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2019,597.7047126
3583,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,338.2682731
3584,Czech Republic,Oil products,Total energy supply (PJ),2019,57.93139926
3585,Czech Republic,Natural gas,Total energy supply (PJ),2019,299.6991157
3586,Czech Republic,Nuclear,Total energy supply (PJ),2019,330.8115279
3587,Czech Republic,Renewables and waste,Total energy supply (PJ),2019,212.2611011
3588,Czech Republic,Electricity,Total energy supply (PJ),2019,-47.14777251
3589,Czech Republic,Heat,Total energy supply (PJ),2019,0.6849227988
3590,Czech Republic,Total,Total energy supply (PJ),2019,1790.21328
3591,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2019,36.53804031
3592,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,319.9268067
3593,Denmark,Oil products,Total energy supply (PJ),2019,-73.00554561
3594,Denmark,Natural gas,Total energy supply (PJ),2019,107.2453551
3595,Denmark,Nuclear,Total energy supply (PJ),2019,0
3596,Denmark,Renewables and waste,Total energy supply (PJ),2019,257.6178233
3597,Denmark,Electricity,Total energy supply (PJ),2019,20.91908662
3598,Denmark,Heat,Total energy supply (PJ),2019,0.5176852596
3599,Denmark,Total,Total energy supply (PJ),2019,669.7592601
3600,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2019,145.1363263
3601,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,-44.42647393
3602,Estonia,Oil products,Total energy supply (PJ),2019,43.93676906
3603,Estonia,Natural gas,Total energy supply (PJ),2019,15.92549863
3604,Estonia,Nuclear,Total energy supply (PJ),2019,0
3605,Estonia,Renewables and waste,Total energy supply (PJ),2019,51.1347826
3606,Estonia,Electricity,Total energy supply (PJ),2019,7.765199345
3607,Estonia,Heat,Total energy supply (PJ),2019,0
3608,Estonia,Total,Total energy supply (PJ),2019,219.4721062
3609,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2019,146.2386982
3610,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,540.3728212
3611,Finland,Oil products,Total energy supply (PJ),2019,-219.4871997
3612,Finland,Natural gas,Total energy supply (PJ),2019,89.07659834
3613,Finland,Nuclear,Total energy supply (PJ),2019,260.399998
3614,Finland,Renewables and waste,Total energy supply (PJ),2019,498.9978965
3615,Finland,Electricity,Total energy supply (PJ),2019,72.15119976
3616,Finland,Heat,Total energy supply (PJ),2019,7.460601271
3617,Finland,Total,Total energy supply (PJ),2019,1395.210614
3618,France,"Coal, peat and oil shale",Total energy supply (PJ),2019,306.4691294
3619,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,2119.20867
3620,France,Oil products,Total energy supply (PJ),2019,858.4010355
3621,France,Natural gas,Total energy supply (PJ),2019,1571.833522
3622,France,Nuclear,Total energy supply (PJ),2019,4352.853675
3623,France,Renewables and waste,Total energy supply (PJ),2019,1150.201418
3624,France,Electricity,Total energy supply (PJ),2019,-207.6013769
3625,France,Heat,Total energy supply (PJ),2019,0.9333172692
3626,France,Total,Total energy supply (PJ),2019,10152.2994
3627,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2019,2254.70767
3628,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,3767.17977
3629,Germany,Oil products,Total energy supply (PJ),2019,405.1476009
3630,Germany,Natural gas,Total energy supply (PJ),2019,3166.075318
3631,Germany,Nuclear,Total energy supply (PJ),2019,818.9563638
3632,Germany,Renewables and waste,Total energy supply (PJ),2019,2028.62021
3633,Germany,Electricity,Total energy supply (PJ),2019,-117.6011998
3634,Germany,Heat,Total energy supply (PJ),2019,0
3635,Germany,Total,Total energy supply (PJ),2019,12323.08573
3636,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2019,133.8138208
3637,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,1150.133931
3638,Greece,Oil products,Total energy supply (PJ),2019,-703.4921235
3639,Greece,Natural gas,Total energy supply (PJ),2019,187.9560153
3640,Greece,Nuclear,Total energy supply (PJ),2019,0
3641,Greece,Renewables and waste,Total energy supply (PJ),2019,119.8256089
3642,Greece,Electricity,Total energy supply (PJ),2019,35.79840023
3643,Greece,Heat,Total energy supply (PJ),2019,0
3644,Greece,Total,Total energy supply (PJ),2019,924.035657
3645,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2019,77.04535544
3646,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,303.1405983
3647,Hungary,Oil products,Total energy supply (PJ),2019,27.49000126
3648,Hungary,Natural gas,Total energy supply (PJ),2019,354.383999
3649,Hungary,Nuclear,Total energy supply (PJ),2019,178.2722735
3650,Hungary,Renewables and waste,Total energy supply (PJ),2019,130.3988992
3651,Hungary,Electricity,Total energy supply (PJ),2019,45.30239855
3652,Hungary,Heat,Total energy supply (PJ),2019,0
3653,Hungary,Total,Total energy supply (PJ),2019,1116.033521
3654,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2019,42.89868968
3655,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,114.8978416
3656,Ireland,Oil products,Total energy supply (PJ),2019,148.0343246
3657,Ireland,Natural gas,Total energy supply (PJ),2019,190.8651798
3658,Ireland,Nuclear,Total energy supply (PJ),2019,0
3659,Ireland,Renewables and waste,Total energy supply (PJ),2019,71.96919538
3660,Ireland,Electricity,Total energy supply (PJ),2019,2.320345494
3661,Ireland,Heat,Total energy supply (PJ),2019,0
3662,Ireland,Total,Total energy supply (PJ),2019,570.9855766
3663,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2019,271.3263988
3664,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,2897.569365
3665,Italy,Oil products,Total energy supply (PJ),2019,-801.6276382
3666,Italy,Natural gas,Total energy supply (PJ),2019,2551.815273
3667,Italy,Nuclear,Total energy supply (PJ),2019,0
3668,Italy,Renewables and waste,Total energy supply (PJ),2019,1180.510074
3669,Italy,Electricity,Total energy supply (PJ),2019,137.308438
3670,Italy,Heat,Total energy supply (PJ),2019,0
3671,Italy,Total,Total energy supply (PJ),2019,6236.901915
3672,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2019,1.68865367
3673,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,0.008813214
3674,Latvia,Oil products,Total energy supply (PJ),2019,57.90518571
3675,Latvia,Natural gas,Total energy supply (PJ),2019,46.1940111
3676,Latvia,Nuclear,Total energy supply (PJ),2019,0
3677,Latvia,Renewables and waste,Total energy supply (PJ),2019,78.05074428
3678,Latvia,Electricity,Total energy supply (PJ),2019,4.025080663
3679,Latvia,Heat,Total energy supply (PJ),2019,0
3680,Latvia,Total,Total energy supply (PJ),2019,187.8724844
3681,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2019,8.216795966
3682,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2019,408.5294383
3683,Lithuania,Oil products,Total energy supply (PJ),2019,-287.7686993
